PointingRA,PointingDec,0-0RA,0-0Dec,0-1RA,0-1Dec,0-2RA,0-2Dec,0-3RA,0-3Dec,1-0RA,1-0Dec,1-1RA,1-1Dec,1-2RA,1-2Dec,1-3RA,1-3Dec,2-0RA,2-0Dec,2-1RA,2-1Dec,2-2RA,2-2Dec,2-3RA,2-3Dec,3-0RA,3-0Dec,3-1RA,3-1Dec,3-2RA,3-2Dec,3-3RA,3-3Dec,4-0RA,4-0Dec,4-1RA,4-1Dec,4-2RA,4-2Dec,4-3RA,4-3Dec,5-0RA,5-0Dec,5-1RA,5-1Dec,5-2RA,5-2Dec,5-3RA,5-3Dec,6-0RA,6-0Dec,6-1RA,6-1Dec,6-2RA,6-2Dec,6-3RA,6-3Dec,7-0RA,7-0Dec,7-1RA,7-1Dec,7-2RA,7-2Dec,7-3RA,7-3Dec,
27.996661,0.000000,359.650831,26.279971,359.546207,26.221057,359.516307,26.471016,359.411571,26.411968359.755846,26.339035,359.651087,26.280176,359.621445,26.530217,359.516571,26.471226358.051357,28.297324,357.982950,28.390469,358.266606,28.420047,358.198269,28.513306358.119667,28.204088,358.051327,28.297275,358.334813,28.326740,358.266544,28.4200421.937194,27.668171,2.001671,27.573133,1.719343,27.551234,1.783980,27.4562881.872486,27.763012,1.937126,27.667990,1.654505,27.645942,1.719302,27.5510130.360682,29.712404,0.469188,29.770711,0.497855,29.520510,0.606243,29.5787420.252149,29.653855,0.360543,29.712293,0.389479,29.462060,0.497757,29.520421
27.796327,0.000000,359.651419,26.079658,359.546972,26.020747,359.517135,26.270704,359.412577,26.211660359.756255,26.138721,359.651674,26.079864,359.622092,26.329903,359.517398,26.270914358.055014,28.097094,357.986751,28.190246,358.269878,28.219793,358.201683,28.313058358.123181,28.003852,358.054984,28.097046,358.337942,28.126480,358.269815,28.2197881.933655,27.467962,1.998028,27.372932,1.716216,27.351001,1.780748,27.2560631.869052,27.562793,1.933586,27.467781,1.651484,27.445701,1.716175,27.3507790.359980,29.512053,0.468268,29.570363,0.496886,29.320166,0.605058,29.3784010.251663,29.453503,0.359841,29.511942,0.388725,29.261714,0.496788,29.320077
27.595993,0.000000,359.652001,25.879345,359.547729,25.820437,359.517954,26.070392,359.413572,26.011352359.756660,25.938406,359.652256,25.879551,359.622733,26.129588,359.518217,26.070603358.058634,27.896865,357.990513,27.990023,358.273116,28.019538,358.205062,28.112809358.126660,27.803616,358.058604,27.896816,358.341040,27.926220,358.273053,28.0195331.930152,27.267751,1.994422,27.172731,1.713121,27.150767,1.777549,27.0558371.865653,27.362574,1.930084,27.267570,1.648494,27.245459,1.713081,27.1505450.359284,29.311702,0.467358,29.370015,0.495927,29.119822,0.603884,29.1780610.251182,29.253151,0.359146,29.311592,0.387978,29.061368,0.495829,29.119733
27.395659,0.000000,359.652576,25.679032,359.548479,25.620127,359.518764,25.870080,359.414558,25.811044359.757060,25.738090,359.652831,25.679238,359.623367,25.929273,359.519027,25.870290358.062216,27.696634,357.994237,27.789799,358.276320,27.819283,358.208407,27.912560358.130102,27.603379,358.062186,27.696586,358.344106,27.725959,358.276258,27.8192781.926685,27.067540,1.990855,26.972529,1.710059,26.950532,1.774384,26.8556111.862289,27.162355,1.926617,27.067359,1.645536,27.045217,1.710018,26.9503110.358596,29.111352,0.466456,29.169667,0.494977,28.919479,0.602722,28.9777210.250706,29.052799,0.358458,29.111242,0.387239,28.861022,0.494879,28.919390
27.195326,0.000000,359.653146,25.478719,359.549221,25.419816,359.519566,25.669768,359.415533,25.610735359.757456,25.537775,359.653400,25.478924,359.623994,25.728957,359.519828,25.669978358.065762,27.496404,357.997922,27.589576,358.279492,27.619028,358.211717,27.712311358.133510,27.403143,358.065732,27.496355,358.347140,27.525699,358.279430,27.6190241.923255,26.867329,1.987324,26.772326,1.707028,26.750297,1.771252,26.6553841.858960,26.962134,1.923187,26.867148,1.642608,26.844974,1.706988,26.7500760.357914,28.911003,0.465563,28.969320,0.494037,28.719136,0.601572,28.7773810.250234,28.852448,0.357777,28.910893,0.386507,28.660676,0.493939,28.719047
26.994992,0.000000,359.653710,25.278405,359.549955,25.219505,359.520360,25.469455,359.416497,25.410426359.757849,25.337459,359.653964,25.278610,359.624615,25.528642,359.520622,25.469665358.069271,27.296174,358.001569,27.389352,358.282631,27.418774,358.214993,27.512062358.136882,27.202906,358.069241,27.296125,358.350143,27.325439,358.282569,27.4187691.919860,26.667117,1.983830,26.572122,1.704029,26.550062,1.768152,26.4551561.855665,26.761914,1.919792,26.666936,1.639710,26.644731,1.703988,26.5498410.357239,28.710654,0.464680,28.768973,0.493106,28.518793,0.600434,28.5770420.249767,28.652097,0.357102,28.710543,0.385783,28.460331,0.493008,28.518705
26.794658,0.000000,359.654268,25.078090,359.550681,25.019194,359.521145,25.269142,359.417452,25.210116359.758237,25.137142,359.654522,25.078296,359.625230,25.328326,359.521406,25.269352358.072744,27.095943,358.005179,27.189128,358.285737,27.218519,358.218236,27.311813358.140219,27.002669,358.072714,27.095894,358.353115,27.125178,358.285675,27.2185141.916500,26.466904,1.980372,26.371918,1.701061,26.349826,1.765085,26.2549281.852405,26.561692,1.916433,26.466723,1.636843,26.444487,1.701021,26.3496050.356571,28.510305,0.463805,28.568627,0.492184,28.318451,0.599307,28.3767030.249304,28.451747,0.356434,28.510195,0.385066,28.259986,0.492086,28.318362
26.594324,0.000000,359.654820,24.877776,359.551400,24.818882,359.521922,25.068829,359.418397,25.009807359.758621,24.936826,359.655073,24.877981,359.625838,25.128010,359.522183,25.069039358.076180,26.895712,358.008751,26.988904,358.288812,27.018264,358.221444,27.111564358.143521,26.802431,358.076151,26.895663,358.356056,26.924918,358.288750,27.0182591.913176,26.266691,1.976951,26.171714,1.698124,26.149589,1.762050,26.0546991.849179,26.361471,1.913108,26.266509,1.634006,26.244243,1.698084,26.1493680.355909,28.309957,0.462939,28.368281,0.491271,28.118109,0.598191,28.1763640.248846,28.251397,0.355773,28.309846,0.384356,28.059642,0.491174,28.118020
26.393990,0.000000,359.655367,24.677461,359.552111,24.618570,359.522691,24.868515,359.419331,24.809497359.759001,24.736509,359.655619,24.677666,359.626439,24.927693,359.522951,24.868725358.079581,26.695481,358.012286,26.788680,358.291854,26.818008,358.224620,26.911314358.146789,26.602194,358.079551,26.695432,358.358966,26.724657,358.291792,26.8180041.909887,26.066477,1.973565,25.971508,1.695219,25.949353,1.759047,25.8544701.845987,26.161248,1.909819,26.066296,1.631199,26.043999,1.695178,25.9491310.355254,28.109609,0.462081,28.167935,0.490368,27.917767,0.597086,27.9760250.248393,28.051047,0.355118,28.109498,0.383653,27.859297,0.490271,27.917678
26.193656,0.000000,359.655907,24.477146,359.552814,24.418257,359.523452,24.668201,359.420256,24.609186359.759377,24.536191,359.656159,24.477351,359.627035,24.727376,359.523712,24.668411358.082947,26.495250,358.015784,26.588455,358.294864,26.617753,358.227762,26.711065358.150023,26.401956,358.082917,26.495201,358.361846,26.524396,358.294803,26.6177481.906632,25.866262,1.970216,25.771302,1.692343,25.749115,1.756076,25.6542411.842828,25.961026,1.906564,25.866081,1.628421,25.843754,1.692303,25.7488940.354606,27.909261,0.461232,27.967590,0.489474,27.717426,0.595993,27.7756870.247944,27.850698,0.354470,27.909151,0.382957,27.658953,0.489377,27.717337
